,link,titulo,citacoes,ano,tipo_arquivo,versao,busca,y
289,https://infoscience.epfl.ch/record/82802/files/rr02-46.pdf,Torch: a modular machine learning software library,['490'],['2002'],[PDF],['8'],machine+learning,
290,https://www.nature.com/articles/nrg3920,Machine learning applications in genetics and genomics,['692'],['2015'],[PDF],['15'],machine+learning,
291,https://dl.acm.org/citation.cfm?id=1073102,Improving machine learning approaches to coreference resolution,['811'],"['40', '2002']",[PDF],['23'],machine+learning,
292,https://aip.scitation.org/doi/abs/10.1063/1.4966192,Perspective: Machine learning potentials for atomistic simulations,['319'],['2016'],[PDF],['6'],machine+learning,
293,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5070532/,"Predicting the future—big data, machine learning, and clinical medicine",['837'],['2016'],[HTML],['7'],machine+learning,
294,https://www.ahajournals.org/doi/abs/10.1161/circulationaha.115.001593,Machine learning in medicine,['533'],['2015'],[HTML],['13'],machine+learning,
295,https://www.worldscientific.com/doi/abs/10.1142/S0129065704001899,Gaussian processes for machine learning,['567'],['2004'],[HTML],['14'],machine+learning,
296,https://www.aeaweb.org/articles?id=10.1257/jep.31.2.87,Machine learning: an applied econometric approach,['540'],['2017'],[HTML],['14'],machine+learning,
297,http://www.temida.si/~bojan/_resources/Cestnik_Estimating_probabilities.pdf,Estimating probabilities: a crucial task in machine learning.,['666'],['1990'],[PDF],['5'],machine+learning,
298,http://www.jmlr.org/papers/v11/rasmussen10a.html,Gaussian processes for machine learning (GPML) toolbox,['629'],['2010'],[PDF],['15'],machine+learning,
299,https://www.sciencedirect.com/science/article/pii/S093336570100077X,"Machine learning for medical diagnosis: history, state of the art and perspective",['1122'],['2001'],[PDF],['12'],machine+learning,
300,https://link.springer.com/chapter/10.1007/978-3-540-24668-8_21,Flow clustering using machine learning techniques,['666'],['2004'],[PDF],['24'],machine+learning,1
301,https://ieeexplore.ieee.org/abstract/document/4674368/,Faster and better: A machine learning approach to corner detection,['1801'],['2008'],[PDF],['29'],machine+learning,1
302,https://books.google.com.br/books?hl=pt-BR&lr=&id=TrFoHng-H8MC&oi=fnd&pg=PP1&dq=machine+learning&ots=ZhBUaSmP8E&sig=Uo--zed_7Ku4FZMO4tPfpV6_F-M,Sequential methods in pattern recognition and machine learning,['671'],['1968'],[LIVRO],['4'],machine+learning,1
303,https://www.sciencedirect.com/science/article/pii/S1053811910014163,Introduction to machine learning for brain imaging,['528'],['2011'],[LIVRO],['15'],machine+learning,1
304,https://link.springer.com/chapter/10.1007/978-0-387-09823-4_66,Weka-a machine learning workbench for data mining,['475'],['2009'],[LIVRO],['19'],machine+learning,1
305,https://link.springer.com/chapter/10.1007/3-540-70659-3_2,Machine learning for sequential data: A review,['678'],['2002'],[LIVRO],['23'],machine+learning,1
306,https://dl.acm.org/doi/abs/10.5555/2946645.3053452,mlr: Machine Learning in R,['340'],['2016'],[LIVRO],['17'],machine+learning,1
307,https://arxiv.org/abs/1708.07747,Fashion-mnist: a novel image dataset for benchmarking machine learning algorithms,['1104'],"['1708', '07747', '2017']",[LIVRO],['7'],machine+learning,1
308,https://dl.acm.org/doi/abs/10.1145/1835449.1835522,Uncovering social spammers: social honeypots+ machine learning,['704'],"['33', '2010']",[LIVRO],['9'],machine+learning,1
309,https://pdfs.semanticscholar.org/986d/b24ec9194e4fd9f9c3ea853d354dd4fc4acf.pdf,Machine learning and data mining: methods and applications,['572'],['1998'],[LIVRO],['3'],machine+learning,1
310,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1904382/,Machine learning and its applications to biology,['406'],['2007'],[HTML],['16'],machine+learning,1
311,https://ieeexplore.ieee.org/abstract/document/4738466/,A survey of techniques for internet traffic classification using machine learning,['1444'],['2008'],[HTML],['17'],machine+learning,1
312,https://dl.acm.org/doi/abs/10.1145/375663.375731,Reconciling schemas of disparate data sources: A machine-learning approach,['1067'],"['2001', '2001']",[HTML],['25'],machine+learning,1
313,https://ieeexplore.ieee.org/abstract/document/5504793/,Outside the closed world: On using machine learning for network intrusion detection,['1128'],"['2010', '2010']",[HTML],['19'],machine+learning,1
314,https://researchcommons.waikato.ac.nz/handle/10289/1040,Weka: Practical machine learning tools and techniques with Java implementations,['596'],['1999'],[HTML],['13'],machine+learning,1
315,https://link.springer.com/chapter/10.1007/978-3-540-30116-5_58,Orange: From experimental machine learning to interactive data mining,['460'],['2004'],[HTML],['11'],machine+learning,1
316,https://ieeexplore.ieee.org/abstract/document/7958568/,Membership inference attacks against machine learning models,['524'],"['2017', '2017']",[HTML],['14'],machine+learning,1
317,https://www.sciencedirect.com/science/article/pii/S2001037014000464,Machine learning applications in cancer prognosis and prediction,['906'],['2015'],[HTML],['8'],machine+learning,1
318,https://www.nature.com/articles/218019a0,“Memo” functions and machine learning,['644'],['1968'],[HTML],['6'],machine+learning,0
319,https://www.mitpressjournals.org/doi/abs/10.1162/089120101753342653,A machine learning approach to coreference resolution of noun phrases,['1192'],['2001'],[HTML],['29'],machine+learning,1
320,https://arxiv.org/abs/1408.2041,Graphlab: A new framework for parallel machine learning,['810'],['2014'],[HTML],['37'],machine+learning,1
321,http://papers.nips.cc/paper/5955-convolutional-lstm-network-a-machine-learning-approach-for-precipitation-nowcasting,Convolutional LSTM network: A machine learning approach for precipitation nowcasting,['1845'],['2015'],[HTML],['13'],machine+learning,1
322,https://arxiv.org/abs/1512.01274,Mxnet: A flexible and efficient machine learning library for heterogeneous distributed systems,['1269'],['2015'],[HTML],['16'],machine+learning,1
323,https://link.springer.com/chapter/10.1007/978-3-540-24750-0_19,Ontology matching: A machine learning approach,['627'],['2004'],[HTML],['12'],machine+learning,1
324,https://dl.acm.org/doi/pdf/10.1145/212094.212114,Overfitting and undercomputing in machine learning,['327'],['1995'],[PDF],['10'],machine+learning,0
325,https://ieeexplore.ieee.org/abstract/document/345828/,Machine learning approaches to estimating software development effort,['603'],['1995'],[PDF],['10'],machine+learning,0
326,https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.3782,Improving propensity score weighting using machine learning,['504'],['2010'],[PDF],['12'],machine+learning,1
327,https://patents.google.com/patent/US20050105712A1/en,Machine learning,['284'],"['10', '939', '288', '2005']",[PDF],['12'],machine+learning,0
328,https://arxiv.org/abs/1308.4214,Pylearn2: a machine learning research library,['296'],['2013'],[PDF],['8'],machine+learning,1
329,https://books.google.com.br/books?hl=pt-BR&lr=&id=9u0gAwAAQBAJ&oi=fnd&pg=PR11&dq=machine+learning&ots=lx11N23woB&sig=lT_2--6KK0XdsU_c6klKFRPVL_Y,Scaling up machine learning: Parallel and distributed approaches,['382'],['2011'],[LIVRO],['4'],machine+learning,1
330,https://pubs.rsna.org/doi/abs/10.1148/rg.2017160130,Machine learning for medical imaging,['299'],['2017'],[LIVRO],['7'],machine+learning,
331,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/tramer,Stealing machine learning models via prediction apis,['479'],"['25', '2016']",[LIVRO],['20'],machine+learning,
332,https://link.springer.com/article/10.1007/s10462-007-9052-3,Machine learning: a review of classification and combining techniques,['687'],['2006'],[LIVRO],['21'],machine+learning,
333,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.32.9924&rep=rep1&type=pdf,On applied research in machine learning,['272'],['1998'],[PDF],['20'],machine+learning,0
334,http://cidrdb.org/cidr2013/Papers/CIDR13_Paper118.pdf,MLbase: A Distributed Machine-learning System.,['316'],['2013'],[PDF],['20'],machine+learning,1
335,https://eprints.qut.edu.au/114256/,The use of the area under the ROC curve in the evaluation of machine learning algorithms,['4703'],['1997'],[PDF],['19'],machine+learning,0
336,https://www.sciencedirect.com/science/article/pii/S037872060100091X,Business data mining—a machine learning perspective,['441'],['2001'],[PDF],['7'],machine+learning,0
337,https://ieeexplore.ieee.org/abstract/document/7358050/,A review of relational machine learning for knowledge graphs,['731'],['2015'],[PDF],['20'],machine+learning,1
338,https://www.tandfonline.com/doi/abs/10.1080/00107514.2014.964942,An introduction to quantum machine learning,['300'],['2015'],[PDF],['9'],machine+learning,1
339,https://www.frontiersin.org/articles/10.3389/fninf.2014.00014,Machine learning for neuroimaging with scikit-learn,['436'],['2014'],[HTML],['28'],machine+learning,1
340,https://ieeexplore.ieee.org/abstract/document/5767930/,SystemML: Declarative machine learning on MapReduce,['342'],"['2011', '27', '2011']",[HTML],['20'],machine+learning,1
341,https://dl.acm.org/doi/abs/10.1145/2654822.2541967,Diannao: A small-footprint high-throughput accelerator for ubiquitous machine-learning,['902'],['2014'],[HTML],['9'],machine+learning,1
342,http://www.jmlr.org/papers/v2/genton01a.html,Classes of kernels for machine learning: a statistics perspective,['567'],['2001'],[HTML],['16'],machine+learning,1
343,https://dl.acm.org/doi/abs/10.1145/2641190.2641198,OpenML: networked science in machine learning,['413'],['2014'],[HTML],['23'],machine+learning,1
344,https://telearn.archives-ouvertes.fr/hal-00257111/,Student modeling and machine learning,['239'],['1998'],[HTML],['8'],machine+learning,0
345,https://ieeexplore.ieee.org/abstract/document/346412/,MLC++: A machine learning library in C++,['303'],['1994'],[HTML],['12'],machine+learning,0
346,http://iot.stanford.edu/pubs/bost-learning-ndss15.pdf,Machine learning classification over encrypted data.,['432'],['2015'],[PDF],['13'],machine+learning,1
347,https://dl.acm.org/doi/abs/10.1145/1007730.1007735,A study of the behavior of several methods for balancing machine learning training data,['2145'],['2004'],[PDF],['18'],machine+learning,1
348,https://books.google.com.br/books?hl=pt-BR&lr=&id=GNTZjXHjB7kC&oi=fnd&pg=PR11&dq=machine+learning&ots=fOSpbVBsxR&sig=xcLuNfQZkc4NMPAwRmOB4Jeu_Xs,Learning to classify text using support vector machines,['2314'],['2002'],[LIVRO],['20'],machine+learning,1
349,https://link.springer.com/chapter/10.1007/978-3-642-40994-3_25,Evasion attacks against machine learning at test time,['485'],['2013'],[LIVRO],['24'],machine+learning,1
350,https://www.researchgate.net/profile/V_Tampakas/publication/228084521_Text_Classification_Using_Machine_Learning_Techniques/links/0c96051ee1dfda0e74000000.pdf,Text classification using machine learning techniques.,['377'],['2005'],[PDF],['6'],machine+learning,0
351,https://dl.acm.org/citation.cfm?id=1220648,Emotions from text: machine learning for text-based emotion prediction,['754'],['2005'],[PDF],['19'],machine+learning,1
352,https://content.iospress.com/articles/journal-of-computer-security/jcs410,Automatic analysis of malware behavior using machine learning,['616'],['2011'],[PDF],['26'],machine+learning,1
353,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.108.058301,Fast and accurate modeling of molecular atomization energies with machine learning,['845'],['2012'],[PDF],['31'],machine+learning,1
354,https://books.google.com.br/books?hl=pt-BR&lr=&id=Ofp4h_oXsZ4C&oi=fnd&pg=PR15&dq=machine+learning&ots=XKw-mn8qKS&sig=zBRwrzi5AEdO1KnyQEualc5wtPI,Machine learning: the art and science of algorithms that make sense of data,['829'],['2012'],[LIVRO],['7'],machine+learning,1
355,https://arxiv.org/abs/1307.0411,Quantum algorithms for supervised and unsupervised machine learning,['289'],"['1307', '0411', '2013']",[LIVRO],['4'],machine+learning,1
356,https://link.springer.com/article/10.1023/A:1009953814988,Automating the construction of internet portals with machine learning,['721'],['2000'],[LIVRO],['29'],machine+learning,0
357,https://dl.acm.org/doi/abs/10.5555/3122009.3242010,Automatic differentiation in machine learning: a survey,['416'],['2017'],[LIVRO],['22'],machine+learning,1
358,https://books.google.com.br/books?hl=pt-BR&lr=&id=3RxQmtJnH5YC&oi=fnd&pg=PP1&dq=machine+learning&ots=MAizlbssZP&sig=RxwDCPoTKppYo8_PZQJ4dsQMPNo,Pattern recognition and machine learning,['246'],['2012'],[LIVRO],['6'],machine+learning,1
359,https://arxiv.org/abs/1206.4656,Machine learning that matters,['208'],"['1206', '4656', '2012']",[LIVRO],['17'],machine+learning,1
360,https://ieeexplore.ieee.org/abstract/document/1467492/,Recognizing facial expression: machine learning and application to spontaneous behavior,['715'],"['2005', '2005']",[LIVRO],['16'],machine+learning,1
361,https://arxiv.org/abs/1702.08608,Towards a rigorous science of interpretable machine learning,['627'],"['1702', '08608', '2017']",[LIVRO],['9'],machine+learning,1
362,https://www.journals.uchicago.edu/doi/abs/10.1086/587826,Machine learning methods without tears: a primer for ecologists,['438'],['2008'],[LIVRO],['17'],machine+learning,1
363,https://books.google.com.br/books?hl=pt-BR&lr=&id=8KgACAAAQBAJ&oi=fnd&pg=PA1&dq=machine+learning&ots=BcruLdkzTd&sig=E78j-veHGU0BLXD_wmsNqwkFl4g,"The cross-entropy method: a unified approach to combinatorial optimization, Monte-Carlo simulation and machine learning",['1614'],['2013'],[LIVRO],['8'],machine+learning,1
364,https://www.aaai.org/ocs/index.php/ICWSM/ICWSM11/paper/viewPaper/2886,A machine learning approach to twitter user classification,['604'],['2011'],[LIVRO],['4'],machine+learning,1
365,https://ieeexplore.ieee.org/abstract/document/6805162/,"Machine learning in wireless sensor networks: Algorithms, strategies, and applications",['501'],['2014'],[LIVRO],['14'],machine+learning,1
366,https://arxiv.org/abs/1309.0238,API design for machine learning software: experiences from the scikit-learn project,['741'],['2013'],[LIVRO],['17'],machine+learning,1
367,https://link.springer.com/content/pdf/10.1007/BFb0029575.pdf,On-line algorithms in machine learning,['288'],['1998'],[LIVRO],['45'],machine+learning,0
368,https://ieeexplore.ieee.org/abstract/document/5391906/,Some studies in machine learning using the game of checkers. II—Recent progress,['703'],['1967'],[LIVRO],['18'],machine+learning,0
369,https://books.google.com.br/books?hl=pt-BR&lr=&id=XAqhDwAAQBAJ&oi=fnd&pg=PA19&dq=machine+learning&ots=r1NqbWwgHt&sig=VVrRdSBF0KlH8Zy0_d3hPIy8Cig,Types of machine learning algorithms,['211'],['2010'],[LIVRO],['10'],machine+learning,0
370,"http://alvarestech.com/temp/Industry4.0/2019/(Morgan%20Kaufmann%20Series%20in%20Data%20Management%20Systems)%20Ian%20H.%20Witten,%20Eibe%20Frank,%20Mark%20A.%20Hall,%20Christopher%20J.%20Pal%20-%20Data%20Mining_%20Practical%20Machine%20Learning%20Tools%20and%20Techniques-Morgan%20Kaufmann%20Publisher.pdf",Practical machine learning tools and techniques,['305'],['2005'],[PDF],['2'],machine+learning,0
371,https://link.springer.com/article/10.1007/s00180-008-0119-7,Open-source machine learning: R meets Weka,['353'],['2009'],[PDF],['19'],machine+learning,0
372,https://ieeexplore.ieee.org/abstract/document/6147681/,Using machine learning to detect cyberbullying,['288'],['2011'],[PDF],['10'],machine+learning,0
373,https://dl.acm.org/doi/abs/10.1145/2187836.2187874,Factorizing yago: scalable machine learning for linked data,['344'],"['21', '2012']",[PDF],['10'],machine+learning,0
374,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.431.5382&rep=rep1&type=pdf,Making machine learning models interpretable.,['212'],['2012'],[PDF],['8'],machine+learning,0
375,https://science.sciencemag.org/content/353/6301/790.short,Combining satellite imagery and machine learning to predict poverty,['578'],['2016'],[PDF],['9'],machine+learning,1
376,https://dl.acm.org/citation.cfm?id=559923,"Learning with kernels: support vector machines, regularization, optimization, and beyond",['5133'],['2001'],[LIVRO],['3'],machine+learning,1
377,https://www.morganclaypool.com/doi/abs/10.2200/S00832ED1V01Y201802AIM037,Lifelong machine learning,['190'],['2018'],[LIVRO],['8'],machine+learning,1
378,https://www.sciencedirect.com/science/article/pii/S0893608012000457,Man vs. computer: Benchmarking machine learning algorithms for traffic sign recognition,['670'],['2012'],[LIVRO],['18'],machine+learning,1
379,https://ieeexplore.ieee.org/abstract/document/1550864/,Automated traffic classification and application identification using machine learning,['669'],['2005'],[LIVRO],['14'],machine+learning,1
380,https://ieeexplore.ieee.org/abstract/document/7891546/,Tensor decomposition for signal processing and machine learning,['508'],['2017'],[LIVRO],['15'],machine+learning,1
381,https://books.google.com.br/books?hl=pt-BR&lr=&id=NOQHkhcFJ0oC&oi=fnd&pg=PR5&dq=machine+learning&ots=Qsmd02lcPA&sig=SDzJXylTvbar6WyslkykWD80f1w,Density ratio estimation in machine learning,['279'],['2012'],[LIVRO],['11'],machine+learning,1
382,https://books.google.com.br/books?hl=pt-BR&lr=&id=UgC33U2KMCsC&oi=fnd&pg=PA177&dq=machine+learning&ots=Tgnlji1Fn6&sig=ZAOIc7-WJkYv9rZhNgqGWY48JEE,"An empirical comparison of pattern recognition, neural nets and machine learning classification methods",['612'],['1990'],[LIVRO],['12'],machine+learning,0
383,https://ieeexplore.ieee.org/abstract/document/4492360/,Pareto-based multiobjective machine learning: An overview and case studies,['334'],['2008'],[LIVRO],['17'],machine+learning,1
384,https://dl.acm.org/doi/abs/10.1145/1163593.1163596,A preliminary performance comparison of five machine learning algorithms for practical IP traffic flow classification,['753'],['2006'],[LIVRO],['15'],machine+learning,1
385,https://pubs.rsc.org/--/content/articlehtml/2018/sc/c7sc02664a,MoleculeNet: a benchmark for molecular machine learning,['356'],['2018'],[HTML],['9'],machine+learning,1
386,https://ieeexplore.ieee.org/abstract/document/1611549/,Using machine learning to focus iterative optimization,['428'],['2006'],[HTML],['27'],machine+learning,0
387,https://books.google.com.br/books?hl=pt-BR&lr=&id=b24NDgAAQBAJ&oi=fnd&pg=PP1&dq=machine+learning&ots=H9BxcPCksp&sig=qo6CJT-fYIJo2vVgi_IPNYFJm6I,A first course in machine learning,['180'],['2016'],[LIVRO],['9'],machine+learning,1
388,http://www.academia.edu/download/30773019/jait0101.pdf#page=6,A review of machine learning algorithms for text-documents classification,['507'],['2010'],[PDF],['9'],machine+learning,1
389,https://www.nature.com/articles/srep13087?report=reader,Machine learning methods for quantitative radiomic biomarkers,['388'],['2015'],[HTML],['23'],machine+learning,1
390,https://ieeexplore.ieee.org/abstract/document/7792374/,Machine learning paradigms for next-generation wireless networks,['444'],['2016'],[HTML],['5'],machine+learning,1
391,https://ieeexplore.ieee.org/abstract/document/5484160/,Machine learning in medical imaging,['232'],['2010'],[HTML],['11'],machine+learning,1
392,https://link.springer.com/chapter/10.1007/978-3-642-37682-5_1,ML confidential: Machine learning on encrypted data,['328'],['2012'],[HTML],['19'],machine+learning,1
393,https://books.google.com.br/books?hl=pt-BR&lr=&id=y5Txq1AkJoMC&oi=fnd&pg=PA1&dq=machine+learning&ots=_PMIE39wLq&sig=z3Jnyca4zwJ_S6o-Uw2wi3szkj8,The computational complexity of machine learning,['274'],['1990'],[LIVRO],['4'],machine+learning,0
394,https://www.aaai.org/Library/FLAIRS/1999/flairs99-042.php,Feature selection for machine learning: comparing a correlation-based filter approach to the wrapper.,['562'],['1999'],[LIVRO],['5'],machine+learning,0
395,https://www.nature.com/articles/s41586-018-0337-2,Machine learning for molecular and materials science,['487'],['2018'],[LIVRO],['14'],machine+learning,1
396,https://ieeexplore.ieee.org/abstract/document/8002642/,Speeding up distributed machine learning using codes,['338'],['2017'],[LIVRO],['10'],machine+learning,1
397,https://books.google.com.br/books?hl=pt-BR&lr=&id=yhkvL3gArwsC&oi=fnd&pg=PA2&dq=machine+learning&ots=j6yWC1ZPAw&sig=lIrcvXFhkyM7X_MCkDWAfmyUSGc,Multi-objective machine learning,['213'],['2006'],[LIVRO],['8'],machine+learning,1
398,https://arxiv.org/abs/1605.07277,Transferability in machine learning: from phenomena to black-box attacks using adversarial samples,['589'],"['1605', '07277', '2016']",[LIVRO],['6'],machine+learning,1
399,http://papers.nips.cc/paper/2571-using-machine-learning-to-break-visual-human-interaction-proofs-hips.pdf,Using machine learning to break visual human interaction proofs (HIPs),['317'],['2005'],[PDF],['11'],machine+learning,1